"country","year","footprint","deficit","id"
"Lao People's Democratic Republic",2004,1.264428629,0.331984521,"LAO"
"Latvia",2004,4.882069511,1.600028531,"LVA"
"Lebanon",2004,3.686447791,-3.228940652,"LBN"
"Lesotho",2004,1.520481112,-0.639640481,"LSO"
"Liberia",2004,1.293663257,2.228452583,"LBR"
"Libyan Arab Jamahiriya",2004,3.590673047,-2.863478178,"LBY"
"Lithuania",2004,4.79690382,-1.315514475,"LTU"
"Luxembourg",2004,15.2641427,-13.476493205,"LUX"
"Macedonia TFYR",2004,3.250476517,-1.554069516,"MKD"
"Madagascar",2004,1.028471049,2.252755222,"MDG"
"Malawi",2004,0.711662806,-0.116734922,"MWI"
"Malaysia",2004,3.921596289,-1.173691196,"MYS"
"Mali",2004,1.502216359,0.294753183,"MLI"
"Malta",2004,5.230075884,-4.565181237,"MLT"
"Martinique",2004,3.761601147,-3.30395393,"MTQ"
"Mauritania",2004,2.738469849,2.823477428,"MRT"
"Mauritius",2004,2.909914245,-2.115852608,"MUS"
"Mexico",2004,2.835128929,-1.449834776,"MEX"
"Micronesia, Federated States of",2004,3.243211316,0.47210609,"FSM"
"Moldova",2004,1.896508002,-0.778228794,"MDA"
"Mongolia",2004,6.187220824,10.456163226,"MNG"
"Morocco",2004,1.58151547,-0.722251495,"MAR"
"Mozambique",2004,0.904087636,1.593461253,"MOZ"
"Myanmar",2004,1.275006759,0.584507663,"MMR"
"Namibia",2004,2.72086287,5.161139396,"NAM"
"Nepal",2004,0.929624792,-0.348121295,"NPL"
"Netherlands",2004,6.484147235,-5.553143485,"NLD"
"New Zealand",2004,5.766088224,5.389613486,"NZL"
"Nicaragua",2004,1.636602677,0.927546001,"NIC"
"Niger",2004,1.369157611,-0.259354549,"NER"
"Nigeria",2004,1.298582891,-0.452419069,"NGA"
"Norway",2004,6.460058955,2.019914436,"NOR"
"Oman",2004,5.084868124,-2.598532746,"OMN"
"Pakistan",2004,0.833427118,-0.38931958,"PAK"
"Panama",2004,2.341483614,1.222371369,"PAN"
"Papua New Guinea",2004,2.071455075,2.640083529,"PNG"
"Paraguay",2004,3.41502645,8.43311697,"PRY"
"Peru",2004,1.93208943,2.363890906,"PER"
"Philippines",2004,1.311649811,-0.691617579,"PHL"
"Poland",2004,4.522325832,-2.475106064,"POL"
"Portugal",2004,4.652431892,-3.33374658,"PRT"
"Qatar",2004,9.081917871,-5.685380277,"QAT"
"Reunion",2004,3.245603857,-3.029055935,"REU"
"Romania",2004,3.519960229,-0.812549517,"ROU"
"Russian Federation",2004,5.043093467,1.640743379,"RUS"
"Rwanda",2004,0.69322226,-0.292731248,"RWA"
"Saint Lucia",2004,2.853884234,-2.444444649,"LCA"
"Samoa",2004,2.341088455,-0.420424135,"WSM"
"Sao Tome and Principe",2004,1.517108323,-0.359983445,"STP"
"Senegal",2004,1.242056556,0.0628915289999998,"SEN"
"Serbia and Montenegro",2004,3.547864718,-1.986041128,"SCG"
"Sierra Leone",2004,1.147350613,0.201789072,"SLE"
"Singapore",2004,6.993763418,-6.94842929,"SGP"
"Slovakia",2004,4.569053844,-1.583316097,"SVK"
"Slovenia",2004,5.307888321,-2.927091244,"SVN"
"Somalia",2004,1.391717898,0.153193397,"SOM"
"South Africa",2004,3.6375362,-2.470699782,"ZAF"
"Spain",2004,5.843415126,-4.249438312,"ESP"
"Sri Lanka",2004,1.315639735,-0.868604281,"LKA"
"Sudan (former)",2004,1.981029723,0.243588122,""
"Suriname",2004,2.527074467,96.157223213,"SUR"
"Swaziland",2004,2.582299918,-1.585687696,"SWZ"
"Sweden",2004,6.297425446,4.420446264,"SWE"
"Switzerland",2004,5.348015861,-4.109796982,"CHE"
"Syrian Arab Republic",2004,1.94288278,-1.074152182,"SYR"
"Tajikistan",2004,0.845962536,-0.270853306,"TJK"
"Tanzania, United Republic of",2004,1.239798751,-0.0821819099999999,"TZA"
"Thailand",2004,2.270764155,-1.062113655,"THA"
"Timor-Leste",2004,0.527919996,1.593302411,"TLS"
"Togo",2004,0.98301346,-0.421404126,"TGO"
"Tonga",2004,2.11437979,-0.897894032,"TON"
"Trinidad and Tobago",2004,5.952995348,-4.285543517,"TTO"
"Tunisia",2004,1.944622796,-1.068568607,"TUN"
"Turkey",2004,2.81965945,-1.111189844,"TUR"
"Turkmenistan",2004,4.868917332,-1.302551797,"TKM"
"Uganda",2004,1.582026239,-0.74669085,"UGA"
"Ukraine",2004,3.468545234,-1.490323124,"UKR"
"United Arab Emirates",2004,12.95509816,-11.629554805,"ARE"
"United Kingdom",2004,6.121155414,-4.854523864,"GBR"
"United States of America",2004,10.40202066,-6.556571634,"USA"
"Uruguay",2004,3.921097309,5.965346247,"URY"
"Uzbekistan",2004,2.175136733,-1.283577209,"UZB"
"Venezuela, Bolivarian Republic of",2004,2.830065653,0.418437493,"VEN"
"Viet Nam",2004,1.256623781,-0.260481086,"VNM"
"World",2004,2.730874959,-0.90463311,"WORLD"
"Yemen",2004,0.952356543,-0.418061666,"YEM"
"Zambia",2004,0.814062017,1.768878056,"ZMB"
"Zimbabwe",2004,1.278239142,-0.456736669,"ZWE"
