"country","footprint","country_3_code"
"Tonga",202293.4931,"TON"
"Trinidad and Tobago",10232607.69,"TTO"
"Oman",15680357.42,"OMN"
"Tunisia",20523718.31,"TUN"
"Turkey",215225131.5,"TUR"
"United Arab Emirates",63358700.22,"ARE"
"Uganda",43938699.17,"UGA"
"United Kingdom",377160287.1,"GBR"
"Ukraine",157577100.1,"UKR"
"United States of America",3025679304,"USA"
"Burkina Faso",17694151.14,"BFA"
"Uruguay",10937515.33,"URY"
"Uzbekistan",58386368.2,"UZB"
"Venezuela, Bolivarian Republic of",81814808.72,"VEN"
"Viet Nam",114482078.4,"VNM"
"Ethiopia",77705732.52,"ETH"
"Samoa",422866.6313,"WSM"
"Yemen",21295287.51,"YEM"
"Congo, Democratic Republic of",48926742.43,"COD"
"Zambia",11108971.59,"ZMB"
"Belgium",81367253.79,"BEL"
"Luxembourg",6868602.103,"LUX"
"Serbia",29810779.25,"SRB"
"Montenegro",1978952.389,"MNE"
"China",3718509958,"CHN"
"World",18472205695,"WORLD"
