"country","footprint","country_3_code"
"Israel",18868756.16,"ISR"
"Italy",284155837.6,"ITA"
"Cote d'Ivoire",14967314.43,"CIV"
"Jamaica",3243528.559,"JAM"
"Japan",598230582.4,"JPN"
"Jordan",4735126.069,"JOR"
"Kenya",29783475.97,"KEN"
"Cambodia",8360635.23,"KHM"
"Korea, Democratic People's Republic of",69588451.36,"PRK"
"Korea, Republic of",116412502.3,"KOR"
"Lao People's Democratic Republic",5086116.236,"LAO"
"Lebanon",9183130.773,"LBN"
"Lesotho",2489787.823,"LSO"
"Liberia",3050236.211,"LBR"
"Libyan Arab Jamahiriya",10637010.86,"LBY"
"Madagascar",16334387.93,"MDG"
"Malawi",5917746.875,"MWI"
"Malaysia",35549007.87,"MYS"
"Mali",9330319.454,"MLI"
"Malta",1816355.202,"MLT"
"Martinique",1115432.131,"MTQ"
"Mauritania",5335860.36,"MRT"
"Mauritius",1958337.46,"MUS"
"Mexico",188144849.8,"MEX"
"Mongolia",13546125.28,"MNG"
"Morocco",26174597.13,"MAR"
"Mozambique",11296499.17,"MOZ"
"Namibia",1818935.258,"NAM"
"Nepal",14549527.07,"NPL"
"Netherlands",81882318.31,"NLD"
"New Zealand",15111571.47,"NZL"
"Nicaragua",7196258.334,"NIC"
"Niger",11509244.43,"NER"
"Nigeria",88780896.54,"NGA"
"Norway",38387667.65,"NOR"
"Pakistan",66065384.72,"PAK"
"Panama",5414687.379,"PAN"
"Papua New Guinea",6575303.335,"PNG"
"Paraguay",15966185.29,"PRY"
"Peru",36947089.63,"PER"
"Philippines",62879073.27,"PHL"
"Poland",227256619.5,"POL"
"Portugal",35764537.9,"PRT"
"Guinea-Bissau",1616531.454,"GNB"
"Timor-Leste",351053.4249,"TLS"
"Qatar",3566105.47,"QAT"
"Zimbabwe",13928641.36,"ZWE"
"Reunion",1258182.568,"REU"
"Romania",110128634,"ROU"
"Rwanda",6161090.652,"RWA"
"Saint Lucia",258220.7189,"LCA"
"Sao Tome and Principe",126952.3315,"STP"
"Senegal",10073046.67,"SEN"
"Sierra Leone",4015360.661,"SLE"
"Singapore",10132706.42,"SGP"
"Somalia",10063729.63,"SOM"
"South Africa",124412296.9,"ZAF"
"Spain",157987253.9,"ESP"
"Sudan (former)",39377717.92,""
"Swaziland",1220752.124,"SWZ"
"Sweden",55070248.82,"SWE"
"Switzerland",38796850.29,"CHE"
"Syrian Arab Republic",18948597.46,"SYR"
"Tanzania, United Republic of",34052600.93,"TZA"
"Thailand",66527169.41,"THA"
"Togo",3832112.69,"TGO"
"Tonga",174311.9924,"TON"
"Trinidad and Tobago",3802961.884,"TTO"
"Oman",4078680.952,"OMN"
"Tunisia",12077604.68,"TUN"
"Turkey",127638687.6,"TUR"
"United Arab Emirates",19719749.4,"ARE"
"Uganda",27310063.75,"UGA"
"USSR",1764603004,"SUUH"
"United Kingdom",332711894.7,"GBR"
"United States of America",2415697463,"USA"
"Burkina Faso",10910978.7,"BFA"
"Uruguay",16639956.1,"URY"
"Venezuela, Bolivarian Republic of",60466170.63,"VEN"
"Viet Nam",49100300.72,"VNM"
"Samoa",343676.8563,"WSM"
"Yugoslav SFR",77566369.83,"YUG"
"Yemen",8695323,"YEM"
"Congo, Democratic Republic of",32264438.49,"COD"
"Zambia",7602040.996,"ZMB"
"Belgium",68670407.16,"BEL"
"Luxembourg",4935175.7,"LUX"
"China",1688159879,"CHN"
"World",13356420839,"WORLD"
